,acquisition_date,acquisitions
5892,2004-05-12,13
5893,2004-05-11,13
5894,2004-05-10,11
5895,2004-05-09,9
5896,2004-05-08,11
5897,2004-05-07,9
5898,2004-05-06,7
5899,2004-05-05,7
5900,2004-05-04,14
5901,2004-05-03,13
5902,2004-05-02,11
5903,2004-05-01,13
5904,2004-04-30,7
5905,2004-04-29,14
5906,2004-04-28,13
5907,2004-04-27,6
5908,2004-04-26,12
5909,2004-04-25,13
5910,2004-04-24,8
5911,2004-04-23,14
5912,2004-04-22,7
5913,2004-04-21,7
5914,2004-04-20,12
5915,2004-04-19,9
5916,2004-04-18,9
5917,2004-04-17,5
5918,2004-04-16,8
5919,2004-04-15,10
5920,2004-04-14,11
5921,2004-04-13,5
5922,2004-04-12,10
5923,2004-04-11,6
5924,2004-04-10,7
5925,2004-04-09,10
5926,2004-04-08,10
5927,2004-04-07,9
5928,2004-04-06,10
5929,2004-04-05,12
5930,2004-04-04,7
5931,2004-04-03,5
5932,2004-04-02,5
5933,2004-04-01,18
5934,2004-03-31,9
5935,2004-03-30,4
5936,2004-03-29,7
5937,2004-03-28,11
5938,2004-03-27,14
5939,2004-03-26,6
5940,2004-03-25,14
5941,2004-03-24,13
5942,2004-03-23,3
5943,2004-03-22,10
5944,2004-03-21,10
5945,2004-03-20,11
5946,2004-03-19,8
5947,2004-03-18,9
5948,2004-03-17,8
5949,2004-03-16,10
5950,2004-03-15,5
5951,2004-03-14,8
5952,2004-03-13,12
5953,2004-03-12,8
5954,2004-03-11,8
5955,2004-03-10,12
5956,2004-03-09,10
5957,2004-03-08,8
5958,2004-03-07,10
5959,2004-03-06,7
5960,2004-03-05,12
5961,2004-03-04,14
5962,2004-03-03,10
5963,2004-03-02,14
5964,2004-03-01,4
5965,2004-02-29,6
5966,2004-02-28,10
5967,2004-02-27,7
5968,2004-02-26,5
5969,2004-02-25,13
5970,2004-02-24,4
5971,2004-02-23,12
5972,2004-02-22,13
5973,2004-02-21,9
5974,2004-02-20,8
5975,2004-02-19,12
5976,2004-02-18,6
5977,2004-02-17,8
5978,2004-02-16,2
5979,2004-02-15,12
5980,2004-02-14,9
5981,2004-02-13,8
5982,2004-02-12,10
5983,2004-02-11,9
5984,2004-02-10,11
5985,2004-02-09,9
5986,2004-02-08,7
5987,2004-02-07,3
5988,2004-02-06,12
5989,2004-02-05,12
5990,2004-02-04,9
5991,2004-02-03,13
5992,2004-02-02,11
5993,2004-02-01,10
5994,2004-01-31,11
5995,2004-01-30,7
5996,2004-01-29,9
5997,2004-01-28,9
5998,2004-01-27,17
5999,2004-01-26,6
6000,2004-01-25,9
6001,2004-01-24,14
6002,2004-01-23,13
6003,2004-01-22,6
6004,2004-01-21,19
6005,2004-01-20,15
6006,2004-01-19,5
6007,2004-01-18,14
6008,2004-01-17,9
6009,2004-01-16,12
6010,2004-01-15,7
6011,2004-01-14,4
6012,2004-01-13,11
6013,2004-01-12,3
6014,2004-01-11,9
6015,2004-01-10,7
6016,2004-01-09,6
6017,2004-01-08,7
6018,2004-01-07,8
6019,2004-01-06,18
6020,2004-01-05,9
6021,2004-01-04,9
6022,2004-01-03,10
6023,2004-01-02,11
6024,2004-01-01,3
6025,2003-12-31,8
6026,2003-12-30,13
6027,2003-12-29,9
6028,2003-12-28,9
6029,2003-12-27,13
6030,2003-12-26,9
6031,2003-12-25,12
6032,2003-12-24,15
6033,2003-12-23,6
6034,2003-12-22,10
6035,2003-12-21,10
6036,2003-12-20,8
6037,2003-12-19,10
6038,2003-12-18,9
6039,2003-12-17,11
6040,2003-12-16,7
6041,2003-12-15,15
6042,2003-12-14,5
6043,2003-12-13,10
6044,2003-12-12,9
6045,2003-12-11,8
6046,2003-12-10,11
6047,2003-12-09,9
6048,2003-12-08,8
6049,2003-12-07,12
6050,2003-12-06,8
6051,2003-12-05,6
6052,2003-12-04,8
6053,2003-12-03,13
6054,2003-12-02,12
6055,2003-12-01,15
6056,2003-11-30,12
6057,2003-11-29,6
6058,2003-11-28,14
6059,2003-11-27,14
6060,2003-11-26,8
6061,2003-11-25,12
6062,2003-11-24,12
6063,2003-11-23,11
6064,2003-11-22,7
6065,2003-11-21,6
6066,2003-11-20,18
6067,2003-11-19,8
6068,2003-11-18,10
6069,2003-11-17,5
6070,2003-11-16,8
6071,2003-11-15,7
6072,2003-11-14,9
6073,2003-11-13,9
6074,2003-11-12,6
6075,2003-11-11,7
6076,2003-11-10,11
6077,2003-11-09,11
6078,2003-11-08,5
6079,2003-11-07,15
6080,2003-11-06,9
6081,2003-11-05,9
6082,2003-11-04,11
6083,2003-11-03,9
6084,2003-11-02,7
6085,2003-11-01,9
6086,2003-10-31,11
6087,2003-10-30,6
6088,2003-10-29,7
6089,2003-10-28,10
6090,2003-10-27,10
6091,2003-10-26,9
6092,2003-10-25,11
6093,2003-10-24,5
6094,2003-10-23,9
6095,2003-10-22,6
6096,2003-10-21,6
6097,2003-10-20,7
6098,2003-10-19,11
6099,2003-10-18,8
6100,2003-10-17,17
6101,2003-10-16,10
6102,2003-10-15,14
6103,2003-10-14,9
6104,2003-10-13,9
6105,2003-10-12,4
6106,2003-10-11,14
6107,2003-10-10,4
6108,2003-10-09,6
6109,2003-10-08,6
6110,2003-10-07,9
6111,2003-10-06,10
6112,2003-10-05,10
6113,2003-10-04,6
6114,2003-10-03,6
6115,2003-10-02,9
6116,2003-10-01,10
6117,2003-09-30,9
6118,2003-09-29,4
6119,2003-09-28,10
6120,2003-09-27,10
6121,2003-09-26,11
6122,2003-09-25,10
6123,2003-09-24,14
6124,2003-09-23,6
6125,2003-09-22,9
6126,2003-09-21,9
6127,2003-09-20,11
6128,2003-09-19,5
6129,2003-09-18,15
6130,2003-09-17,7
6131,2003-09-16,7
6132,2003-09-15,10
6133,2003-09-14,8
6134,2003-09-13,7
6135,2003-09-12,11
6136,2003-09-11,7
6137,2003-09-10,7
6138,2003-09-09,7
6139,2003-09-08,15
6140,2003-09-07,6
6141,2003-09-06,9
6142,2003-09-05,10
6143,2003-09-04,16
6144,2003-09-03,12
6145,2003-09-02,11
6146,2003-09-01,10
6147,2003-08-31,7
6148,2003-08-30,14
6149,2003-08-29,12
6150,2003-08-28,7
6151,2003-08-27,8
6152,2003-08-26,12
6153,2003-08-25,8
6154,2003-08-24,9
6155,2003-08-23,4
6156,2003-08-22,6
6157,2003-08-21,10
6158,2003-08-20,15
6159,2003-08-19,7
6160,2003-08-18,14
6161,2003-08-17,12
6162,2003-08-16,12
6163,2003-08-15,11
6164,2003-08-14,12
6165,2003-08-13,7
6166,2003-08-12,11
6167,2003-08-11,11
6168,2003-08-10,11
6169,2003-08-09,8
6170,2003-08-08,8
6171,2003-08-07,9
6172,2003-08-06,8
6173,2003-08-05,5
6174,2003-08-04,9
6175,2003-08-03,9
6176,2003-08-02,7
6177,2003-08-01,6
6178,2003-07-31,5
6179,2003-07-30,4
6180,2003-07-29,12
6181,2003-07-28,14
6182,2003-07-27,9
6183,2003-07-26,5
6184,2003-07-25,8
6185,2003-07-24,11
6186,2003-07-23,9
6187,2003-07-22,11
6188,2003-07-21,7
6189,2003-07-20,5
6190,2003-07-19,8
6191,2003-07-18,9
6192,2003-07-17,10
6193,2003-07-16,8
6194,2003-07-15,13
6195,2003-07-14,11
6196,2003-07-13,9
6197,2003-07-12,9
6198,2003-07-11,20
6199,2003-07-10,10
6200,2003-07-09,12
6201,2003-07-08,9
6202,2003-07-07,8
6203,2003-07-06,5
6204,2003-07-05,8
6205,2003-07-04,7
6206,2003-07-03,13
6207,2003-07-02,4
6208,2003-07-01,8
6209,2003-06-30,7
6210,2003-06-29,9
6211,2003-06-28,9
6212,2003-06-27,11
6213,2003-06-26,10
6214,2003-06-25,14
6215,2003-06-24,13
6216,2003-06-23,15
6217,2003-06-22,12
6218,2003-06-21,12
6219,2003-06-20,10
6220,2003-06-19,13
6221,2003-06-18,5
6222,2003-06-17,11
6223,2003-06-16,7
6224,2003-06-15,10
6225,2003-06-14,12
6226,2003-06-13,5
6227,2003-06-12,16
6228,2003-06-11,8
6229,2003-06-10,10
6230,2003-06-09,10
6231,2003-06-08,13
6232,2003-06-07,10
6233,2003-06-06,8
6234,2003-06-05,15
6235,2003-06-04,9
6236,2003-06-03,8
6237,2003-06-02,9
6238,2003-06-01,12
6239,2003-05-31,8
6240,2003-05-30,10
6241,2003-05-29,12
6242,2003-05-28,10
6243,2003-05-27,10
6244,2003-05-26,6
6245,2003-05-25,8
6246,2003-05-24,9
6247,2003-05-23,6
6248,2003-05-22,9
6249,2003-05-21,10
6250,2003-05-20,7
6251,2003-05-19,9
6252,2003-05-18,6
6253,2003-05-17,7
6254,2003-05-16,14
6255,2003-05-15,11
6256,2003-05-14,8
6257,2003-05-13,12
6258,2003-05-12,8
6259,2003-05-11,10
6260,2003-05-10,7
6261,2003-05-09,7
6262,2003-05-08,8
6263,2003-05-07,9
6264,2003-05-06,12
6265,2003-05-05,5
6266,2003-05-04,9
6267,2003-05-03,6
6268,2003-05-02,9
6269,2003-05-01,9
6270,2003-04-30,13
6271,2003-04-29,11
6272,2003-04-28,11
6273,2003-04-27,13
6274,2003-04-26,13
6275,2003-04-25,9
6276,2003-04-24,7
6277,2003-04-23,7
6278,2003-04-22,9
6279,2003-04-21,7
6280,2003-04-20,9
6281,2003-04-19,11
6282,2003-04-18,8
6283,2003-04-17,12
6284,2003-04-16,7
6285,2003-04-15,6
6286,2003-04-14,11
6287,2003-04-13,12
6288,2003-04-12,7
6289,2003-04-11,8
6290,2003-04-10,6
6291,2003-04-09,13
6292,2003-04-08,12
6293,2003-04-07,11
6294,2003-04-06,9
6295,2003-04-05,9
6296,2003-04-04,5
6297,2003-04-03,8
6298,2003-04-02,4
6299,2003-04-01,6
6300,2003-03-31,13
6301,2003-03-30,14
6302,2003-03-29,15
6303,2003-03-28,13
6304,2003-03-27,7
6305,2003-03-26,8
6306,2003-03-25,9
6307,2003-03-24,6
6308,2003-03-23,11
6309,2003-03-22,11
6310,2003-03-21,12
6311,2003-03-20,8
6312,2003-03-19,11
6313,2003-03-18,13
6314,2003-03-17,12
6315,2003-03-16,7
6316,2003-03-15,10
6317,2003-03-14,10
6318,2003-03-13,7
6319,2003-03-12,17
6320,2003-03-11,12
6321,2003-03-10,10
6322,2003-03-09,5
6323,2003-03-08,11
6324,2003-03-07,5
6325,2003-03-06,10
6326,2003-03-05,7
6327,2003-03-04,9
6328,2003-03-03,9
6329,2003-03-02,11
6330,2003-03-01,7
6331,2003-02-28,10
6332,2003-02-27,13
6333,2003-02-26,6
6334,2003-02-25,6
6335,2003-02-24,11
6336,2003-02-23,7
6337,2003-02-22,6
6338,2003-02-21,8
6339,2003-02-20,8
6340,2003-02-19,10
6341,2003-02-18,6
6342,2003-02-17,14
6343,2003-02-16,10
6344,2003-02-15,10
6345,2003-02-14,12
6346,2003-02-13,8
6347,2003-02-12,13
6348,2003-02-11,2
6349,2003-02-10,11
6350,2003-02-09,8
6351,2003-02-08,6
6352,2003-02-07,17
6353,2003-02-06,11
6354,2003-02-05,14
6355,2003-02-04,8
6356,2003-02-03,8
6357,2003-02-02,10
6358,2003-02-01,13
6359,2003-01-31,7
6360,2003-01-30,15
6361,2003-01-29,15
6362,2003-01-28,6
6363,2003-01-27,7
6364,2003-01-26,15
6365,2003-01-25,6
6366,2003-01-24,9
6367,2003-01-23,16
6368,2003-01-22,11
6369,2003-01-21,10
6370,2003-01-20,13
6371,2003-01-19,8
6372,2003-01-18,13
6373,2003-01-17,15
6374,2003-01-16,9
6375,2003-01-15,5
6376,2003-01-14,6
6377,2003-01-13,14
6378,2003-01-12,6
6379,2003-01-11,9
6380,2003-01-10,8
6381,2003-01-09,5
6382,2003-01-08,14
6383,2003-01-07,6
6384,2003-01-06,9
6385,2003-01-05,8
6386,2003-01-04,15
6387,2003-01-03,9
6388,2003-01-02,14
6389,2003-01-01,7
6390,2002-12-31,9
6391,2002-12-30,6
6392,2002-12-29,10
6393,2002-12-28,11
6394,2002-12-27,10
6395,2002-12-26,10
6396,2002-12-25,12
6397,2002-12-24,8
6398,2002-12-23,12
6399,2002-12-22,10
6400,2002-12-21,13
6401,2002-12-20,8
6402,2002-12-19,5
6403,2002-12-18,8
6404,2002-12-17,9
6405,2002-12-16,12
6406,2002-12-15,8
6407,2002-12-14,12
6408,2002-12-13,10
6409,2002-12-12,8
6410,2002-12-11,11
6411,2002-12-10,14
6412,2002-12-09,18
6413,2002-12-08,9
6414,2002-12-07,17
6415,2002-12-06,5
6416,2002-12-05,6
6417,2002-12-04,12
6418,2002-12-03,11
6419,2002-12-02,12
6420,2002-12-01,14
6421,2002-11-30,9
6422,2002-11-29,4
6423,2002-11-28,5
6424,2002-11-27,24
6425,2002-11-26,6
6426,2002-11-25,14
6427,2002-11-24,12
6428,2002-11-23,12
6429,2002-11-22,11
6430,2002-11-21,11
6431,2002-11-20,12
6432,2002-11-19,9
6433,2002-11-18,10
6434,2002-11-17,5
6435,2002-11-16,13
6436,2002-11-15,15
6437,2002-11-14,9
6438,2002-11-13,6
6439,2002-11-12,14
6440,2002-11-11,8
6441,2002-11-10,8
6442,2002-11-09,9
6443,2002-11-08,9
6444,2002-11-07,10
6445,2002-11-06,8
6446,2002-11-05,10
6447,2002-11-04,8
6448,2002-11-03,7
6449,2002-11-02,11
6450,2002-11-01,11
6451,2002-10-31,13
6452,2002-10-30,12
6453,2002-10-29,11
6454,2002-10-28,8
6455,2002-10-27,6
6456,2002-10-26,9
6457,2002-10-25,12
6458,2002-10-24,19
6459,2002-10-23,9
6460,2002-10-22,9
6461,2002-10-21,7
6462,2002-10-20,10
6463,2002-10-19,13
6464,2002-10-18,12
6465,2002-10-17,9
6466,2002-10-16,9
6467,2002-10-15,9
6468,2002-10-14,12
6469,2002-10-13,6
6470,2002-10-12,7
6471,2002-10-11,13
6472,2002-10-10,10
6473,2002-10-09,4
6474,2002-10-08,6
6475,2002-10-07,8
6476,2002-10-06,6
6477,2002-10-05,7
6478,2002-10-04,8
6479,2002-10-03,12
6480,2002-10-02,10
6481,2002-10-01,12
6482,2002-09-30,9
6483,2002-09-29,17
6484,2002-09-28,6
6485,2002-09-27,12
6486,2002-09-26,9
6487,2002-09-25,8
6488,2002-09-24,8
6489,2002-09-23,11
6490,2002-09-22,12
6491,2002-09-21,8
6492,2002-09-20,13
6493,2002-09-19,10
6494,2002-09-18,6
6495,2002-09-17,12
6496,2002-09-16,8
6497,2002-09-15,13
6498,2002-09-14,12
6499,2002-09-13,11
6500,2002-09-12,9
6501,2002-09-11,7
6502,2002-09-10,12
6503,2002-09-09,6
6504,2002-09-08,13
6505,2002-09-07,8
6506,2002-09-06,7
6507,2002-09-05,10
6508,2002-09-04,17
6509,2002-09-03,8
6510,2002-09-02,4
6511,2002-09-01,8
6512,2002-08-31,9
6513,2002-08-30,7
6514,2002-08-29,3
6515,2002-08-28,10
6516,2002-08-27,4
6517,2002-08-26,8
6518,2002-08-25,12
6519,2002-08-24,8
6520,2002-08-23,9
6521,2002-08-22,9
6522,2002-08-21,12
6523,2002-08-20,5
6524,2002-08-19,12
6525,2002-08-18,12
6526,2002-08-17,8
6527,2002-08-16,10
6528,2002-08-15,5
6529,2002-08-14,6
6530,2002-08-13,7
6531,2002-08-12,11
6532,2002-08-11,13
6533,2002-08-10,8
6534,2002-08-09,8
6535,2002-08-08,13
6536,2002-08-07,10
6537,2002-08-06,10
6538,2002-08-05,13
6539,2002-08-04,12
6540,2002-08-03,10
6541,2002-08-02,12
6542,2002-08-01,6
6543,2002-07-31,13
6544,2002-07-30,7
6545,2002-07-29,7
6546,2002-07-28,8
6547,2002-07-27,10
6548,2002-07-26,9
6549,2002-07-25,11
6550,2002-07-24,9
6551,2002-07-23,10
6552,2002-07-22,17
6553,2002-07-21,8
6554,2002-07-20,7
6555,2002-07-19,8
6556,2002-07-18,9
6557,2002-07-17,9
6558,2002-07-16,11
6559,2002-07-15,8
6560,2002-07-14,15
6561,2002-07-13,15
6562,2002-07-12,18
6563,2002-07-11,10
6564,2002-07-10,9
6565,2002-07-09,6
6566,2002-07-08,6
6567,2002-07-07,8
6568,2002-07-06,5
6569,2002-07-05,10
6570,2002-07-04,11
6571,2002-07-03,14
6572,2002-07-02,14
6573,2002-07-01,15
6574,2002-06-30,8
6575,2002-06-29,11
6576,2002-06-28,12
6577,2002-06-27,11
6578,2002-06-26,10
6579,2002-06-25,13
6580,2002-06-24,12
6581,2002-06-23,8
6582,2002-06-22,9
6583,2002-06-21,10
6584,2002-06-20,9
6585,2002-06-19,14
6586,2002-06-18,6
6587,2002-06-17,10
6588,2002-06-16,11
6589,2002-06-15,6
6590,2002-06-14,9
6591,2002-06-13,12
6592,2002-06-12,14
6593,2002-06-11,15
6594,2002-06-10,10
6595,2002-06-09,13
6596,2002-06-08,8
6597,2002-06-07,8
6598,2002-06-06,17
6599,2002-06-05,17
6600,2002-06-04,10
6601,2002-06-03,12
6602,2002-06-02,11
6603,2002-06-01,11
6604,2002-05-31,8
6605,2002-05-30,15
6606,2002-05-29,8
6607,2002-05-28,9
6608,2002-05-27,13
6609,2002-05-26,8
6610,2002-05-25,7
6611,2002-05-24,11
6612,2002-05-23,7
6613,2002-05-22,6
6614,2002-05-21,9
6615,2002-05-20,9
6616,2002-05-19,11
6617,2002-05-18,10
6618,2002-05-17,10
6619,2002-05-16,8
6620,2002-05-15,2
6621,2002-05-14,5
6622,2002-05-13,12
6623,2002-05-12,11
6624,2002-05-11,10
6625,2002-05-10,8
6626,2002-05-09,5
6627,2002-05-08,11
6628,2002-05-07,7
6629,2002-05-06,7
6630,2002-05-05,8
6631,2002-05-04,12
6632,2002-05-03,16
6633,2002-05-02,5
6634,2002-05-01,13
6635,2002-04-30,13
6636,2002-04-29,7
6637,2002-04-28,6
6638,2002-04-27,10
6639,2002-04-26,1
6640,2002-04-25,10
6641,2002-04-24,7
6642,2002-04-23,12
6643,2002-04-22,9
6644,2002-04-21,7
6645,2002-04-20,11
6646,2002-04-19,6
6647,2002-04-18,5
6648,2002-04-17,10
6649,2002-04-16,14
6650,2002-04-15,10
6651,2002-04-14,9
6652,2002-04-13,13
6653,2002-04-12,7
6654,2002-04-11,4
6655,2002-04-10,12
6656,2002-04-09,15
6657,2002-04-08,9
6658,2002-04-07,10
6659,2002-04-06,8
6660,2002-04-05,6
6661,2002-04-04,10
6662,2002-04-03,6
6663,2002-04-02,9
6664,2002-04-01,7
6665,2002-03-31,12
6666,2002-03-30,14
6667,2002-03-29,12
6668,2002-03-28,14
6669,2002-03-27,14
6670,2002-03-26,8
6671,2002-03-25,8
6672,2002-03-24,3
6673,2002-03-23,12
6674,2002-03-22,10
6675,2002-03-21,15
6676,2002-03-20,12
6677,2002-03-19,12
6678,2002-03-18,7
6679,2002-03-17,15
6680,2002-03-16,11
6681,2002-03-15,6
6682,2002-03-14,7
6683,2002-03-13,10
6684,2002-03-12,15
6685,2002-03-11,14
6686,2002-03-10,9
6687,2002-03-09,11
6688,2002-03-08,11
6689,2002-03-07,10
6690,2002-03-06,12
6691,2002-03-05,4
6692,2002-03-04,8
6693,2002-03-03,8
6694,2002-03-02,7
6695,2002-03-01,9
6696,2002-02-28,8
6697,2002-02-27,9
6698,2002-02-26,11
6699,2002-02-25,7
6700,2002-02-24,9
6701,2002-02-23,10
6702,2002-02-22,14
6703,2002-02-21,5
6704,2002-02-20,6
6705,2002-02-19,11
6706,2002-02-18,12
6707,2002-02-17,9
6708,2002-02-16,5
6709,2002-02-15,10
6710,2002-02-14,8
6711,2002-02-13,9
6712,2002-02-12,6
6713,2002-02-11,7
6714,2002-02-10,5
6715,2002-02-09,8
6716,2002-02-08,13
6717,2002-02-07,13
6718,2002-02-06,6
6719,2002-02-05,6
6720,2002-02-04,8
6721,2002-02-03,5
6722,2002-02-02,10
6723,2002-02-01,8
6724,2002-01-31,9
6725,2002-01-30,6
6726,2002-01-29,9
6727,2002-01-28,11
6728,2002-01-27,11
6729,2002-01-26,10
6730,2002-01-25,3
6731,2002-01-24,9
6732,2002-01-23,12
6733,2002-01-22,6
6734,2002-01-21,4
6735,2002-01-20,10
6736,2002-01-19,8
6737,2002-01-18,7
6738,2002-01-17,5
6739,2002-01-16,12
6740,2002-01-15,6
6741,2002-01-14,6
6742,2002-01-13,8
6743,2002-01-12,12
6744,2002-01-11,7
6745,2002-01-10,8
6746,2002-01-09,11
6747,2002-01-08,12
6748,2002-01-07,8
6749,2002-01-06,13
6750,2002-01-05,12
6751,2002-01-04,12
6752,2002-01-03,9
6753,2002-01-02,12
6754,2002-01-01,8
6755,2001-12-31,14
6756,2001-12-30,12
6757,2001-12-29,5
6758,2001-12-28,6
6759,2001-12-27,7
6760,2001-12-26,7
6761,2001-12-25,11
6762,2001-12-24,10
6763,2001-12-23,7
6764,2001-12-22,7
6765,2001-12-21,6
6766,2001-12-20,6
6767,2001-12-19,10
6768,2001-12-18,6
6769,2001-12-17,7
6770,2001-12-16,6
6771,2001-12-15,11
6772,2001-12-14,6
6773,2001-12-13,14
6774,2001-12-12,13
6775,2001-12-11,6
6776,2001-12-10,11
6777,2001-12-09,21
6778,2001-12-08,10
6779,2001-12-07,6
6780,2001-12-06,15
6781,2001-12-05,16
6782,2001-12-04,7
6783,2001-12-03,14
6784,2001-12-02,5
6785,2001-12-01,12
6786,2001-11-30,12
6787,2001-11-29,6
6788,2001-11-28,11
6789,2001-11-27,11
6790,2001-11-26,11
6791,2001-11-25,9
6792,2001-11-24,6
6793,2001-11-23,8
6794,2001-11-22,8
6795,2001-11-21,12
6796,2001-11-20,6
6797,2001-11-19,6
6798,2001-11-18,16
6799,2001-11-17,6
6800,2001-11-16,9
6801,2001-11-15,16
6802,2001-11-14,6
6803,2001-11-13,11
6804,2001-11-12,6
6805,2001-11-11,11
6806,2001-11-10,16
6807,2001-11-09,12
6808,2001-11-08,7
6809,2001-11-07,8
6810,2001-11-06,10
6811,2001-11-05,9
6812,2001-11-04,4
6813,2001-11-03,6
6814,2001-11-02,8
6815,2001-11-01,11
6816,2001-10-31,5
6817,2001-10-30,12
6818,2001-10-29,8
6819,2001-10-28,15
6820,2001-10-27,7
6821,2001-10-26,5
6822,2001-10-25,8
6823,2001-10-24,4
6824,2001-10-23,9
6825,2001-10-22,11
6826,2001-10-21,9
6827,2001-10-20,9
6828,2001-10-19,6
6829,2001-10-18,5
6830,2001-10-17,9
6831,2001-10-16,10
6832,2001-10-15,7
6833,2001-10-14,7
6834,2001-10-13,10
6835,2001-10-12,8
6836,2001-10-11,9
6837,2001-10-10,12
6838,2001-10-09,5
6839,2001-10-08,5
6840,2001-10-07,13
6841,2001-10-06,10
6842,2001-10-05,12
6843,2001-10-04,12
6844,2001-10-03,9
6845,2001-10-02,10
6846,2001-10-01,15
6847,2001-09-30,7
6848,2001-09-29,9
6849,2001-09-28,13
6850,2001-09-27,11
6851,2001-09-26,8
6852,2001-09-25,9
6853,2001-09-24,7
6854,2001-09-23,10
6855,2001-09-22,13
6856,2001-09-21,8
6857,2001-09-20,6
6858,2001-09-19,11
6859,2001-09-18,12
6860,2001-09-17,5
6861,2001-09-16,9
6862,2001-09-15,9
6863,2001-09-14,10
6864,2001-09-13,9
6865,2001-09-12,12
6866,2001-09-11,9
6867,2001-09-10,9
6868,2001-09-09,12
6869,2001-09-08,11
6870,2001-09-07,6
6871,2001-09-06,10
6872,2001-09-05,8
6873,2001-09-04,9
6874,2001-09-03,12
6875,2001-09-02,14
6876,2001-09-01,9
6877,2001-08-31,8
6878,2001-08-30,7
6879,2001-08-29,14
6880,2001-08-28,6
6881,2001-08-27,7
6882,2001-08-26,3
6883,2001-08-25,8
6884,2001-08-24,4
6885,2001-08-23,11
6886,2001-08-22,11
6887,2001-08-21,14
6888,2001-08-20,13
6889,2001-08-19,13
6890,2001-08-18,7
6891,2001-08-17,7
6892,2001-08-16,9
6893,2001-08-15,7
6894,2001-08-14,5
6895,2001-08-13,9
6896,2001-08-12,9
6897,2001-08-11,9
6898,2001-08-10,10
6899,2001-08-09,12
6900,2001-08-08,5
6901,2001-08-07,8
6902,2001-08-06,3
6903,2001-08-05,9
6904,2001-08-04,11
6905,2001-08-03,7
6906,2001-08-02,16
6907,2001-08-01,16
6908,2001-07-31,10
6909,2001-07-30,14
6910,2001-07-29,9
6911,2001-07-28,9
6912,2001-07-27,17
6913,2001-07-26,11
6914,2001-07-25,9
6915,2001-07-24,11
6916,2001-07-23,10
6917,2001-07-22,15
6918,2001-07-21,11
6919,2001-07-20,5
6920,2001-07-19,3
6921,2001-07-18,10
6922,2001-07-17,3
6923,2001-07-16,12
6924,2001-07-15,8
6925,2001-07-14,8
6926,2001-07-13,3
6927,2001-07-12,12
6928,2001-07-11,8
6929,2001-07-10,8
6930,2001-07-09,8
6931,2001-07-08,11
6932,2001-07-07,5
6933,2001-07-06,10
6934,2001-07-05,7
6935,2001-07-04,9
6936,2001-07-03,17
6937,2001-07-02,8
6938,2001-07-01,17
6939,2001-06-30,9
6940,2001-06-29,10
6941,2001-06-28,10
6942,2001-06-27,7
6943,2001-06-26,11
6944,2001-06-25,10
6945,2001-06-24,15
6946,2001-06-23,8
6947,2001-06-22,9
6948,2001-06-21,10
6949,2001-06-20,6
6950,2001-06-19,10
6951,2001-06-18,12
6952,2001-06-17,8
6953,2001-06-16,4
6954,2001-06-15,9
6955,2001-06-14,9
6956,2001-06-13,8
6957,2001-06-12,19
6958,2001-06-11,13
6959,2001-06-10,6
6960,2001-06-09,11
6961,2001-06-08,8
6962,2001-06-07,7
6963,2001-06-06,12
6964,2001-06-05,7
6965,2001-06-04,10
6966,2001-06-03,9
6967,2001-06-02,8
6968,2001-06-01,6
6969,2001-05-31,10
6970,2001-05-30,10
6971,2001-05-29,6
6972,2001-05-28,9
6973,2001-05-27,5
6974,2001-05-26,6
6975,2001-05-25,11
6976,2001-05-24,14
6977,2001-05-23,7
6978,2001-05-22,15
6979,2001-05-21,7
6980,2001-05-20,10
6981,2001-05-19,15
6982,2001-05-18,6
6983,2001-05-17,14
6984,2001-05-16,7
6985,2001-05-15,6
6986,2001-05-14,9
6987,2001-05-13,7
6988,2001-05-12,11
6989,2001-05-11,14
6990,2001-05-10,13
6991,2001-05-09,11
6992,2001-05-08,5
6993,2001-05-07,13
6994,2001-05-06,8
6995,2001-05-05,6
6996,2001-05-04,9
6997,2001-05-03,10
6998,2001-05-02,6
6999,2001-05-01,8
7000,2001-04-30,3
7001,2001-04-29,12
7002,2001-04-28,6
7003,2001-04-27,8
7004,2001-04-26,6
7005,2001-04-25,8
7006,2001-04-24,11
7007,2001-04-23,6
7008,2001-04-22,4
7009,2001-04-21,15
7010,2001-04-20,11
7011,2001-04-19,10
7012,2001-04-18,13
7013,2001-04-17,9
7014,2001-04-16,11
7015,2001-04-15,10
7016,2001-04-14,6
7017,2001-04-13,13
7018,2001-04-12,8
7019,2001-04-11,10
7020,2001-04-10,14
7021,2001-04-09,9
7022,2001-04-08,11
7023,2001-04-07,7
7024,2001-04-06,12
7025,2001-04-05,13
7026,2001-04-04,4
7027,2001-04-03,10
7028,2001-04-02,17
7029,2001-04-01,3
7030,2001-03-31,8
7031,2001-03-30,9
7032,2001-03-29,8
7033,2001-03-28,9
7034,2001-03-27,11
7035,2001-03-26,14
7036,2001-03-25,18
7037,2001-03-24,6
7038,2001-03-23,10
7039,2001-03-22,7
7040,2001-03-21,12
7041,2001-03-20,1
7042,2001-03-19,12
7043,2001-03-18,8
7044,2001-03-17,5
7045,2001-03-16,11
7046,2001-03-15,9
7047,2001-03-14,9
7048,2001-03-13,14
7049,2001-03-12,8
7050,2001-03-11,7
7051,2001-03-10,9
7052,2001-03-09,11
7053,2001-03-08,9
7054,2001-03-07,9
7055,2001-03-06,10
7056,2001-03-05,3
